SEQ,T_US,A1X,A1Y,A1Z,G1X,G1Y,G1Z,A2X,A2Y,A2Z,G2X,G2Y,G2Z
45023,453529659,10.163,0.206,0.230,-0.0130,-0.0067,0.0073,-1.171,0.089,9.862,-0.0165,0.0002,0.1178
45024,453539654,10.163,0.175,0.249,-0.0096,-0.0110,0.0041,-1.199,0.074,9.852,-0.0202,-0.0006,0.1391
45025,453549653,10.147,0.122,0.256,-0.0066,-0.0131,0.0023,-1.245,0.110,9.833,-0.0274,-0.0032,0.1785
45026,453559656,10.180,0.129,0.230,-0.0026,-0.0142,-0.0108,-1.123,0.091,9.859,-0.0327,-0.0048,0.2049
45027,453569653,10.168,0.158,0.199,0.0013,-0.0118,-0.0150,-0.972,0.050,9.900,-0.0319,-0.0022,0.2089
45028,453579656,10.163,0.168,0.184,-0.0002,-0.0022,-0.0257,-0.924,0.045,9.888,-0.0295,-0.0008,0.2022
45029,453589656,10.192,0.194,0.204,-0.0029,-0.0030,-0.0324,-0.850,0.045,9.905,-0.0266,-0.0003,0.1862
45030,453599652,10.168,0.199,0.192,0.0019,-0.0046,-0.0342,-0.974,0.072,9.881,-0.0216,0.0021,0.1641
45031,453609657,10.163,0.208,0.194,0.0032,-0.0009,-0.0470,-1.068,0.065,9.871,-0.0192,0.0026,0.1524
45032,453619651,10.149,0.220,0.213,0.0003,0.0047,-0.0606,-1.063,0.050,9.905,-0.0202,0.0029,0.1484
45033,453629658,10.142,0.227,0.230,-0.0050,0.0084,-0.0763,-1.058,0.055,9.869,-0.0189,0.0010,0.1444
45034,453639652,10.154,0.201,0.230,-0.0098,0.0103,-0.0881,-0.962,0.055,9.855,-0.0162,0.0031,0.1295
45035,453649654,10.178,0.220,0.230,-0.0141,0.0138,-0.1043,-0.869,0.067,9.898,-0.0122,0.0037,0.1023
45036,453659653,10.173,0.223,0.220,-0.0160,0.0204,-0.1192,-0.879,0.069,9.888,-0.0080,0.0031,0.0741
45037,453669653,10.154,0.239,0.220,-0.0162,0.0255,-0.1288,-0.972,0.067,9.898,-0.0058,0.0026,0.0581
45038,453679655,10.202,0.280,0.223,-0.0173,0.0287,-0.1368,-1.087,0.072,9.869,-0.0066,0.0010,0.0597
45039,453689654,10.139,0.251,0.249,-0.0109,0.0276,-0.1299,-1.077,0.074,9.867,-0.0080,-0.0011,0.0655
45040,453699657,10.190,0.326,0.225,-0.0130,0.0266,-0.1400,-1.056,0.089,9.869,-0.0098,-0.0016,0.0674
45041,453709653,10.247,0.321,0.251,-0.0106,0.0252,-0.1427,-1.046,0.074,9.869,-0.0120,-0.0022,0.0706
45042,453719657,10.252,0.371,0.306,-0.0112,0.0228,-0.1056,-1.077,0.065,9.843,-0.0114,0.0008,0.0815
45043,453729652,10.211,0.393,0.311,-0.0133,0.0071,-0.0667,-1.204,0.065,9.850,-0.0165,0.0018,0.1068
45044,453739657,10.269,0.450,0.261,-0.0133,-0.0137,-0.0401,-1.255,0.055,9.828,-0.0226,0.0015,0.1439
45045,453749654,10.259,0.462,0.235,-0.0101,-0.0222,-0.0023,-1.168,0.053,9.857,-0.0274,0.0002,0.1708
45046,453759654,10.159,0.297,0.297,-0.0021,-0.0291,0.0441,-1.142,0.053,9.864,-0.0279,-0.0000,0.1793
45047,453769652,10.159,0.405,0.206,-0.0066,-0.0382,0.0843,-1.142,0.074,9.850,-0.0279,-0.0006,0.1889
45048,453779656,10.147,0.333,0.244,-0.0058,-0.0403,0.0742,-1.144,0.089,9.859,-0.0287,-0.0014,0.1953
45049,453789657,10.159,0.326,0.180,-0.0101,-0.0374,0.0633,-1.226,0.077,9.845,-0.0309,-0.0011,0.2073
45050,453799654,10.190,0.304,0.175,-0.0024,-0.0321,0.0430,-1.152,0.067,9.840,-0.0319,-0.0008,0.2201
45051,453809658,10.197,0.266,0.184,0.0035,-0.0249,0.0500,-1.049,0.069,9.864,-0.0309,-0.0000,0.2193
45052,453819652,10.175,0.275,0.192,0.0176,-0.0195,0.0657,-1.025,0.038,9.888,-0.0298,-0.0006,0.2116
45053,453829652,10.183,0.251,0.208,0.0264,-0.0193,0.0849,-0.915,0.053,9.914,-0.0271,0.0015,0.1998
45054,453839656,10.192,0.290,0.206,0.0312,-0.0227,0.0921,-1.006,0.045,9.883,-0.0258,0.0026,0.1972
45055,453849658,10.247,0.441,0.232,0.0525,-0.0321,0.0945,-1.056,0.045,9.864,-0.0290,-0.0003,0.2060
45056,453859657,10.144,0.168,0.280,0.0480,-0.0315,0.1057,-1.001,0.089,9.888,-0.0285,-0.0008,0.2012
45057,453869652,10.132,0.271,0.180,0.0349,-0.0353,0.1131,-0.996,0.062,9.883,-0.0274,-0.0003,0.1937
45058,453879656,10.144,0.213,0.189,0.0395,-0.0318,0.0977,-1.030,0.081,9.859,-0.0266,0.0008,0.1886
45059,453889655,10.161,0.201,0.196,0.0368,-0.0345,0.0958,-1.063,0.057,9.857,-0.0274,0.0005,0.1929
45060,453899656,10.171,0.249,0.158,0.0445,-0.0342,0.0857,-1.171,0.091,9.852,-0.0295,0.0010,0.2054
45061,453909659,10.151,0.187,0.220,0.0509,-0.0366,0.0833,-1.161,0.091,9.850,-0.0338,-0.0006,0.2254
45062,453919653,10.154,0.211,0.170,0.0536,-0.0377,0.0809,-1.065,0.105,9.871,-0.0351,-0.0024,0.2323
45063,453929658,10.147,0.189,0.180,0.0570,-0.0353,0.0633,-1.041,0.096,9.874,-0.0349,-0.0014,0.2313
45064,453939654,10.187,0.182,0.160,0.0538,-0.0289,0.0497,-1.013,0.091,9.905,-0.0351,-0.0022,0.2318
45065,453949651,10.163,0.182,0.204,0.0493,-0.0257,0.0409,-1.003,0.045,9.907,-0.0341,-0.0003,0.2302
45066,453959658,10.135,0.177,0.165,0.0456,-0.0286,0.0244,-1.037,0.057,9.881,-0.0330,0.0008,0.2286
45067,453969652,10.161,0.175,0.144,0.0453,-0.0267,0.0087,-1.051,0.081,9.859,-0.0325,0.0008,0.2273
45068,453979655,10.149,0.168,0.156,0.0482,-0.0251,-0.0049,-0.998,0.069,9.862,-0.0311,-0.0011,0.2259
45069,453989657,10.137,0.156,0.160,0.0493,-0.0177,-0.0222,-1.039,0.065,9.847,-0.0314,0.0002,0.2228
45070,453999651,10.149,0.160,0.151,0.0450,-0.0211,-0.0374,-0.989,0.067,9.859,-0.0322,0.0008,0.2220
45071,454009655,10.159,0.165,0.134,0.0490,-0.0187,-0.0470,-0.970,0.069,9.895,-0.0311,-0.0000,0.2089
45072,454019651,10.166,0.165,0.144,0.0549,-0.0097,-0.0460,-0.699,0.110,9.960,-0.0258,-0.0006,0.1892
45073,454029656,10.202,0.199,0.141,0.0677,-0.0057,-0.0214,-0.567,0.079,9.946,-0.0181,0.0015,0.1348
45074,454039653,10.178,0.251,0.158,0.0690,-0.0043,0.0041,-0.907,0.077,9.890,-0.0114,0.0029,0.0972
45075,454049655,10.163,0.230,0.204,0.0530,-0.0083,0.0031,-1.053,0.074,9.864,-0.0112,0.0015,0.0954
45076,454059653,10.168,0.201,0.220,0.0405,-0.0137,-0.0105,-1.085,0.074,9.850,-0.0149,-0.0016,0.1076
45077,454069656,10.135,0.187,0.187,0.0293,-0.0195,-0.0182,-1.118,0.060,9.828,-0.0202,-0.0003,0.1306
45078,454079653,10.154,0.218,0.170,0.0171,-0.0235,-0.0332,-1.120,0.053,9.855,-0.0234,0.0010,0.1532
45079,454089656,10.161,0.170,0.144,0.0123,-0.0230,-0.0428,-1.087,0.012,9.864,-0.0269,0.0026,0.1756
45080,454099654,10.161,0.168,0.146,0.0096,-0.0171,-0.0398,-1.044,0.048,9.864,-0.0287,0.0002,0.1838
45081,454109658,10.178,0.211,0.132,0.0048,-0.0121,-0.0348,-0.982,0.057,9.907,-0.0261,-0.0000,0.1753
45082,454119655,10.187,0.227,0.120,-0.0029,-0.0083,-0.0308,-0.991,0.062,9.878,-0.0224,-0.0003,0.1633
45083,454129651,10.183,0.254,0.101,-0.0122,-0.0054,-0.0257,-0.972,0.113,9.881,-0.0194,0.0002,0.1535
45084,454139657,10.218,0.237,0.096,-0.0077,-0.0025,-0.0268,-0.991,0.122,9.869,-0.0173,-0.0006,0.1300
45085,454149652,10.190,0.247,0.105,0.0035,0.0002,-0.0073,-1.037,0.103,9.876,-0.0178,0.0015,0.1287
45086,454159656,10.180,0.225,0.132,0.0184,-0.0070,0.0068,-1.018,0.101,9.895,-0.0162,-0.0003,0.1236
45087,454169652,10.230,0.287,0.124,0.0168,-0.0091,0.0193,-1.030,0.084,9.881,-0.0168,-0.0000,0.1186
45088,454179652,10.185,0.292,0.132,0.0109,-0.0110,0.0353,-1.082,0.079,9.883,-0.0186,-0.0014,0.1252
45089,454189652,10.173,0.244,0.127,0.0101,-0.0163,0.0252,-1.140,0.067,9.859,-0.0216,-0.0014,0.1417
45090,454199655,10.250,0.151,0.098,0.0285,-0.0177,0.0574,-1.178,0.089,9.823,-0.0263,-0.0030,0.1711
45091,454209651,10.302,0.256,0.146,0.0714,-0.0089,0.1411,-1.082,0.086,9.881,-0.0287,-0.0035,0.1897
45092,454219653,10.058,0.247,0.251,0.0474,-0.0243,0.1832,-0.994,0.093,9.890,-0.0285,-0.0051,0.1830
45093,454229658,10.156,0.096,0.182,0.0312,-0.0342,0.0974,-1.041,0.089,9.895,-0.0248,-0.0024,0.1703
45094,454239655,10.197,0.239,0.199,0.0115,-0.0155,0.1198,-1.061,0.069,9.886,-0.0242,-0.0019,0.1649
45095,454249651,10.092,0.096,0.108,0.0099,-0.0153,0.0926,-0.989,0.101,9.855,-0.0210,-0.0006,0.1553
45096,454259658,10.173,0.050,0.022,0.0187,-0.0241,0.0769,-0.970,0.069,9.888,-0.0176,0.0005,0.1370
45097,454269657,10.149,0.065,0.108,0.0387,-0.0203,0.1070,-1.008,0.069,9.874,-0.0154,0.0010,0.1223
45098,454279658,10.137,0.067,0.084,0.0536,-0.0198,0.0899,-1.099,0.074,9.862,-0.0165,0.0002,0.1255
45099,454289657,10.180,0.180,0.115,0.0512,-0.0214,0.0878,-1.118,0.057,9.874,-0.0194,0.0008,0.1383
45100,454299652,10.199,0.148,0.055,0.0546,-0.0171,0.0923,-1.032,0.062,9.859,-0.0194,-0.0003,0.1415
45101,454309655,10.168,0.084,0.057,0.0592,-0.0169,0.0982,-1.123,0.072,9.831,-0.0208,0.0005,0.1473
45102,454319651,10.190,0.057,0.086,0.0712,-0.0161,0.1038,-1.056,0.065,9.857,-0.0224,-0.0000,0.1553
45103,454329652,10.206,0.093,0.098,0.0882,-0.0150,0.1198,-1.034,0.091,9.871,-0.0224,-0.0008,0.1532
45104,454339656,10.175,0.084,0.041,0.1029,-0.0166,0.1238,-1.018,0.077,9.886,-0.0213,-0.0014,0.1452
45105,454349652,10.175,0.041,0.045,0.1287,-0.0217,0.1155,-1.056,0.096,9.886,-0.0189,-0.0008,0.1359
45106,454359653,10.257,0.031,0.060,0.1746,-0.0198,0.1470,-1.039,0.081,9.883,-0.0189,-0.0014,0.1332
45107,454369656,10.187,-0.053,0.017,0.2449,-0.0342,0.1824,-0.895,0.079,9.900,-0.0160,-0.0016,0.1148
45108,454379659,10.357,0.103,-0.093,0.3278,-0.0486,0.2464,-0.905,0.077,9.902,-0.0112,-0.0003,0.0903
45109,454389657,10.357,0.170,-0.055,0.4202,-0.0568,0.3705,-1.044,0.041,9.859,-0.0114,0.0026,0.0845
45110,454399652,10.199,0.115,0.069,0.4626,-0.0774,0.4441,-1.152,0.010,9.833,-0.0154,0.0013,0.1047
45111,454409657,10.180,0.041,0.041,0.4623,-0.0851,0.4430,-1.101,0.057,9.869,-0.0189,-0.0011,0.1239
45112,454419651,10.063,-0.098,0.158,0.4074,-0.1061,0.4403,-1.013,0.089,9.888,-0.0178,-0.0014,0.1228
45113,454429656,10.089,-0.213,0.132,0.3675,-0.1283,0.3929,-0.948,0.103,9.890,-0.0152,0.0002,0.1074
45114,454439658,10.075,-0.235,0.134,0.2865,-0.1013,0.3985,-0.948,0.101,9.881,-0.0138,-0.0008,0.0970
45115,454449655,10.087,-0.503,0.022,0.2630,-0.0875,0.2935,-0.958,0.110,9.902,-0.0128,-0.0006,0.0850
45116,454459652,10.178,-0.412,0.120,0.2366,-0.0571,0.2621,-1.056,0.074,9.862,-0.0117,0.0005,0.0831
45117,454469658,10.096,-0.409,0.067,0.2137,-0.0225,0.2759,-1.168,0.055,9.862,-0.0160,-0.0008,0.1044
45118,454479651,10.080,-0.572,0.120,0.1857,-0.0238,0.2285,-1.144,0.084,9.888,-0.0192,-0.0008,0.1282
45119,454489652,10.013,-0.599,0.124,0.1639,-0.0462,0.1893,-1.085,0.069,9.888,-0.0202,-0.0003,0.1415
45120,454499658,10.027,-0.644,0.053,0.1524,-0.0305,0.1219,-1.065,0.074,9.886,-0.0200,0.0008,0.1460
45121,454509652,10.075,-0.543,0.053,0.1324,-0.0331,0.0737,-1.077,0.086,9.874,-0.0205,0.0015,0.1516
45122,454519656,10.106,-0.457,-0.007,0.1101,-0.0353,0.0414,-1.037,0.077,9.890,-0.0218,0.0008,0.1569
45123,454529652,10.161,-0.433,-0.014,0.0911,-0.0158,0.0188,-1.046,0.062,9.864,-0.0245,-0.0006,0.1612
45124,454539656,10.187,-0.443,-0.005,0.0746,0.0020,0.0204,-0.977,0.091,9.890,-0.0237,-0.0011,0.1601
45125,454549653,10.180,-0.467,0.048,0.0626,0.0068,0.0348,-1.056,0.113,9.888,-0.0248,-0.0011,0.1596
45126,454559652,10.159,-0.496,0.067,0.0498,0.0010,0.0644,-1.030,0.120,9.905,-0.0218,-0.0024,0.1548
45127,454569654,10.113,-0.505,0.057,0.0435,-0.0102,0.0790,-0.950,0.105,9.893,-0.0200,-0.0011,0.1460
45128,454579653,10.139,-0.493,0.024,0.0429,-0.0147,0.0724,-0.986,0.079,9.898,-0.0168,-0.0006,0.1362
45129,454589656,10.159,-0.529,0.007,0.0389,-0.0073,0.0753,-1.068,0.084,9.864,-0.0192,0.0005,0.1396
45130,454599658,10.087,-0.651,0.077,0.0408,-0.0225,0.0958,-1.135,0.067,9.871,-0.0224,0.0005,0.1532
45131,454609654,10.195,-0.455,-0.079,0.0576,-0.0297,0.0979,-1.065,0.101,9.881,-0.0242,-0.0008,0.1617
45132,454619652,10.206,-0.488,-0.012,0.0632,-0.0174,0.1025,-1.037,0.086,9.907,-0.0248,-0.0019,0.1636
45133,454629658,10.178,-0.460,-0.019,0.0573,-0.0118,0.1240,-0.982,0.077,9.864,-0.0242,-0.0000,0.1623
45134,454639656,10.190,-0.431,0.014,0.0544,-0.0185,0.1328,-0.994,0.079,9.893,-0.0232,-0.0008,0.1617
45135,454649653,10.178,-0.467,0.034,0.0440,-0.0283,0.1360,-0.982,0.091,9.893,-0.0221,-0.0014,0.1559
45136,454659654,10.183,-0.522,-0.017,0.0466,-0.0366,0.1267,-1.003,0.091,9.914,-0.0218,-0.0008,0.1521
45137,454669651,10.147,-0.558,0.012,0.0554,-0.0427,0.1360,-1.087,0.072,9.883,-0.0221,0.0002,0.1553
45138,454679653,10.125,-0.625,0.010,0.0706,-0.0547,0.1643,-1.097,0.079,9.859,-0.0242,0.0002,0.1657
45139,454689658,10.130,-0.632,-0.017,0.0869,-0.0659,0.1869,-1.022,0.069,9.881,-0.0237,-0.0008,0.1684
45140,454699656,10.178,-0.651,-0.024,0.1045,-0.0715,0.1995,-1.003,0.098,9.874,-0.0218,-0.0003,0.1617
45141,454709655,10.111,-0.594,-0.024,0.0991,-0.0718,0.2016,-1.025,0.089,9.876,-0.0224,-0.0003,0.1532
45142,454719653,10.060,-0.634,-0.041,0.0826,-0.0723,0.1645,-1.061,0.062,9.869,-0.0216,0.0002,0.1564
45143,454729657,10.096,-0.663,-0.043,0.0642,-0.0632,0.1137,-1.041,0.084,9.895,-0.0216,-0.0008,0.1580
45144,454739655,10.077,-0.716,-0.050,0.0536,-0.0542,0.0713,-1.022,0.045,9.862,-0.0226,0.0008,0.1609
45145,454749658,10.075,-0.730,-0.062,0.0419,-0.0512,0.0279,-1.032,0.067,9.864,-0.0232,0.0005,0.1641
45146,454759657,10.072,-0.723,-0.067,0.0309,-0.0544,-0.0052,-1.010,0.098,9.869,-0.0234,-0.0022,0.1655
45147,454769655,10.137,-0.740,-0.079,0.0458,-0.0531,-0.0524,-0.972,0.117,9.867,-0.0224,-0.0011,0.1580
45148,454779654,10.195,-0.709,-0.077,0.0586,-0.0451,-0.0324,-0.986,0.098,9.910,-0.0216,-0.0008,0.1468
45149,454789656,10.185,-0.737,-0.096,0.0781,-0.0478,0.0028,-0.984,0.079,9.886,-0.0200,0.0010,0.1380
45150,454799657,10.216,-0.716,-0.141,0.1114,-0.0544,0.0574,-1.008,0.067,9.878,-0.0202,0.0013,0.1351
45151,454809655,10.168,-0.644,-0.034,0.1106,-0.0542,0.1155,-1.087,0.065,9.874,-0.0202,0.0021,0.1372
45152,454819652,10.132,-0.742,-0.232,0.1146,-0.0683,0.1272,-1.130,0.062,9.874,-0.0221,0.0008,0.1516
45153,454829652,10.135,-0.668,-0.170,0.1546,-0.0758,0.1315,-1.147,0.050,9.859,-0.0237,0.0021,0.1647
45154,454839651,10.132,-0.620,-0.122,0.1428,-0.0627,0.1171,-1.156,0.019,9.871,-0.0258,0.0015,0.1812
45155,454849654,10.116,-0.606,-0.110,0.0909,-0.0464,0.0897,-1.116,0.060,9.864,-0.0274,0.0021,0.1974
45156,454859656,10.065,-0.706,-0.036,0.0320,-0.0334,0.0276,-1.032,0.103,9.886,-0.0279,0.0002,0.2036
45157,454869657,10.058,-0.771,-0.043,-0.0362,-0.0153,-0.0404,-0.991,0.101,9.869,-0.0271,0.0005,0.1958
45158,454879655,10.142,-0.797,-0.077,-0.0951,0.0010,-0.0817,-0.977,0.110,9.881,-0.0242,-0.0006,0.1822
45159,454889657,10.175,-0.725,-0.134,-0.1431,0.0228,-0.0753,-0.965,0.110,9.876,-0.0221,0.0008,0.1655
45160,454899656,10.108,-0.802,-0.026,-0.1812,0.0396,-0.0651,-0.979,0.089,9.881,-0.0197,0.0008,0.1511
45161,454909652,10.113,-0.874,-0.031,-0.1977,0.0386,-0.0638,-0.991,0.089,9.874,-0.0192,0.0005,0.1487
45162,454919651,10.166,-0.867,-0.089,-0.1964,0.0292,-0.0321,-1.039,0.098,9.847,-0.0197,-0.0014,0.1519
45163,454929651,10.192,-0.718,-0.074,-0.1908,0.0242,0.0113,-1.006,0.098,9.876,-0.0205,0.0008,0.1511
45164,454939654,10.151,-0.702,-0.081,-0.1950,0.0170,0.0497,-0.970,0.091,9.864,-0.0197,0.0013,0.1460
45165,454949658,10.187,-0.706,-0.124,-0.1665,0.0050,0.0881,-1.116,0.057,9.857,-0.0200,0.0013,0.1487
45166,454959658,10.159,-0.709,-0.117,-0.1263,-0.0083,0.1038,-1.180,0.031,9.847,-0.0237,0.0015,0.1695
45167,454969655,10.173,-0.682,-0.199,-0.0735,-0.0278,0.1086,-1.118,0.079,9.867,-0.0266,-0.0008,0.1873
45168,454979655,10.242,-0.627,-0.132,-0.0309,-0.0334,0.1416,-1.006,0.115,9.867,-0.0274,-0.0011,0.1924
45169,454989653,10.216,-0.682,-0.127,-0.0144,-0.0337,0.1768,-0.986,0.127,9.878,-0.0258,-0.0000,0.1857
45170,454999651,10.199,-0.766,-0.105,-0.0061,-0.0358,0.2309,-1.032,0.110,9.864,-0.0269,-0.0016,0.1886
45171,455009658,10.144,-0.905,-0.139,0.0224,-0.0438,0.2770,-0.912,0.098,9.895,-0.0261,-0.0022,0.1870
45172,455019657,10.063,-0.939,-0.139,0.0472,-0.0595,0.2948,-0.857,0.103,9.929,-0.0208,0.0021,0.1639
45173,455029656,9.996,-0.946,-0.124,0.0610,-0.0715,0.2642,-0.950,0.086,9.926,-0.0170,0.0034,0.1428
45174,455039654,10.022,-1.003,-0.120,0.0656,-0.0696,0.2037,-0.996,0.086,9.890,-0.0165,0.0034,0.1340
45175,455049652,10.017,-0.871,-0.084,0.0565,-0.0558,0.1350,-1.082,0.084,9.864,-0.0176,0.0018,0.1364
45176,455059652,9.969,-0.991,-0.146,0.0272,-0.0571,0.0918,-1.123,0.089,9.867,-0.0213,0.0002,0.1553
45177,455069651,10.044,-0.929,-0.189,0.0216,-0.0576,0.0692,-1.049,0.065,9.883,-0.0234,-0.0003,0.1689
45178,455079655,10.053,-0.958,-0.199,0.0133,-0.0374,0.0289,-0.986,0.067,9.881,-0.0250,-0.0008,0.1735
45179,455089654,10.108,-0.972,-0.261,0.0179,-0.0185,-0.0188,-1.015,0.074,9.883,-0.0261,-0.0016,0.1695
45180,455099654,10.111,-1.013,-0.247,0.0379,-0.0038,-0.0260,-1.104,0.074,9.855,-0.0285,-0.0035,0.1796
45181,455109652,10.125,-0.953,-0.261,0.0648,-0.0017,-0.0329,-1.171,0.041,9.852,-0.0301,-0.0011,0.2017
45182,455119652,10.125,-0.934,-0.232,0.1007,-0.0041,-0.0116,-1.099,0.067,9.855,-0.0327,-0.0000,0.2225
45183,455129651,10.125,-1.018,-0.251,0.1708,-0.0318,0.0297,-0.965,0.067,9.910,-0.0311,-0.0000,0.2153
45184,455139658,10.233,-1.010,-0.256,0.2606,-0.0350,0.0745,-0.886,0.127,9.922,-0.0250,0.0005,0.1878
45185,455149652,10.166,-0.804,-0.232,0.3206,-0.0648,0.1334,-0.874,0.113,9.917,-0.0197,0.0021,0.1561
45186,455159654,10.020,-0.917,-0.189,0.3475,-0.0782,0.1211,-0.974,0.105,9.886,-0.0162,0.0026,0.1401
45187,455169651,10.113,-0.986,-0.208,0.3669,-0.0774,0.0998,-1.101,0.072,9.838,-0.0184,0.0029,0.1433
45188,455179655,10.156,-0.948,-0.220,0.3877,-0.0758,0.1075,-1.085,0.081,9.835,-0.0216,0.0023,0.1580
45189,455189655,10.214,-0.855,-0.165,0.3781,-0.0715,0.1512,-0.982,0.086,9.893,-0.0218,0.0010,0.1537
45190,455199652,10.199,-0.831,-0.139,0.3406,-0.0659,0.2144,-0.929,0.103,9.898,-0.0197,0.0010,0.1401
45191,455209658,10.159,-0.907,-0.117,0.2875,-0.0582,0.2613,-0.895,0.108,9.893,-0.0165,0.0010,0.1231
45192,455219657,10.099,-0.979,-0.089,0.2294,-0.0563,0.2807,-0.927,0.084,9.883,-0.0149,0.0013,0.1023
45193,455229654,10.096,-1.053,-0.144,0.1865,-0.0592,0.2847,-0.982,0.091,9.869,-0.0144,0.0005,0.0954
45194,455239651,10.048,-1.171,-0.132,0.1572,-0.0598,0.2751,-0.996,0.093,9.912,-0.0133,-0.0011,0.0922
45195,455249658,9.934,-1.319,-0.151,0.1466,-0.0571,0.2344,-1.003,0.115,9.871,-0.0136,-0.0016,0.0887
45196,455259654,9.972,-1.317,-0.182,0.1460,-0.0579,0.1877,-0.982,0.086,9.900,-0.0112,-0.0003,0.0794
45197,455269653,9.977,-1.324,-0.206,0.1519,-0.0518,0.1637,-0.998,0.067,9.895,-0.0093,0.0010,0.0743
45198,455279658,9.926,-1.367,-0.249,0.1682,-0.0558,0.1206,-1.018,0.089,9.876,-0.0093,0.0013,0.0706
45199,455289652,10.015,-1.341,-0.249,0.1879,-0.0417,0.0793,-1.010,0.101,9.874,-0.0093,0.0002,0.0733
45200,455299653,10.027,-1.338,-0.249,0.2116,-0.0435,0.0572,-0.994,0.091,9.883,-0.0088,-0.0003,0.0709
45201,455309658,10.099,-1.283,-0.237,0.2233,-0.0411,0.0449,-1.027,0.079,9.871,-0.0090,0.0005,0.0714
45202,455319653,10.096,-1.233,-0.249,0.2169,-0.0353,0.0449,-1.034,0.120,9.874,-0.0093,0.0013,0.0725
45203,455329658,10.154,-1.223,-0.223,0.2007,-0.0371,0.0700,-1.077,0.079,9.871,-0.0104,0.0018,0.0773
45204,455339653,10.144,-1.226,-0.247,0.1929,-0.0488,0.1139,-1.085,0.069,9.862,-0.0130,0.0005,0.0898
45205,455349657,10.149,-1.307,-0.263,0.1948,-0.0646,0.1685,-1.132,0.022,9.874,-0.0154,0.0015,0.1063
45206,455359653,10.104,-1.233,-0.242,0.2031,-0.0811,0.1851,-1.101,0.026,9.864,-0.0194,-0.0000,0.1260
45207,455369659,10.077,-1.317,-0.187,0.2103,-0.0965,0.1795,-1.049,0.069,9.893,-0.0205,-0.0011,0.1359
45208,455379657,10.130,-1.279,-0.187,0.2039,-0.1027,0.1949,-1.022,0.079,9.898,-0.0194,-0.0011,0.1378
45209,455389652,10.147,-1.257,-0.230,0.1857,-0.0989,0.2109,-1.006,0.089,9.883,-0.0197,-0.0000,0.1375
45210,455399656,10.096,-1.341,-0.232,0.1596,-0.0886,0.2061,-0.917,0.127,9.895,-0.0170,-0.0003,0.1274
45211,455409655,9.989,-1.408,-0.206,0.1295,-0.0739,0.1797,-0.941,0.141,9.888,-0.0144,-0.0008,0.1119
45212,455419654,9.972,-1.415,-0.184,0.0967,-0.0611,0.1406,-1.006,0.098,9.881,-0.0122,0.0005,0.1028
45213,455429652,9.900,-1.499,-0.192,0.0762,-0.0568,0.1027,-1.013,0.067,9.864,-0.0120,0.0013,0.1023
45214,455439656,9.917,-1.518,-0.239,0.0704,-0.0502,0.0713,-1.006,0.060,9.898,-0.0141,0.0008,0.1044
45215,455449651,10.020,-1.554,-0.309,0.0733,-0.0403,0.0612,-1.006,0.091,9.883,-0.0138,0.0005,0.1063
45216,455459657,10.149,-1.508,-0.326,0.0661,-0.0251,0.0700,-0.996,0.113,9.878,-0.0138,-0.0003,0.1020
45217,455469655,10.154,-1.480,-0.306,0.0493,0.0026,0.0689,-1.061,0.098,9.864,-0.0144,-0.0006,0.1042
45218,455479658,10.099,-1.415,-0.278,0.0554,0.0649,0.0247,-1.020,0.129,9.890,-0.0162,-0.0008,0.1047
45219,455489658,9.979,-1.137,-0.263,0.0565,0.1228,-0.0737,-1.020,0.156,9.859,-0.0154,-0.0019,0.1026
45220,455499656,9.917,-0.919,-0.314,-0.0021,0.0926,-0.2090,-1.113,0.067,9.847,-0.0149,-0.0003,0.1100
45221,455509656,9.993,-1.211,-0.060,-0.0874,0.0745,-0.3236,-1.116,0.089,9.876,-0.0192,-0.0006,0.1290
45222,455519657,10.032,-1.276,-0.072,-0.1252,0.0753,-0.2581,-1.053,0.105,9.867,-0.0200,-0.0000,0.1367
45223,455529655,9.986,-1.221,0.029,-0.2497,0.0777,-0.1443,-0.972,0.129,9.898,-0.0181,-0.0000,0.1282
45224,455539657,10.017,-1.425,-0.335,-0.1934,0.0497,-0.1102,-0.948,0.136,9.898,-0.0154,0.0015,0.1127
45225,455549653,10.168,-1.456,-0.333,-0.1319,0.0378,-0.0422,-0.982,0.110,9.881,-0.0120,0.0008,0.0975
45226,455559655,10.187,-1.360,-0.299,-0.1204,0.0311,0.0374,-1.027,0.108,9.893,-0.0122,-0.0003,0.0927
45227,455569654,10.058,-1.317,-0.330,-0.0741,0.0234,0.0649,-0.994,0.108,9.859,-0.0120,-0.0006,0.0901
45228,455579655,9.993,-1.233,-0.292,-0.0541,0.0108,0.0870,-0.955,0.103,9.898,-0.0120,-0.0008,0.0829
45229,455589656,9.960,-1.176,-0.251,-0.0312,0.0087,0.0670,-0.927,0.079,9.886,-0.0093,0.0002,0.0701
45230,455599657,9.907,-1.235,-0.122,-0.0559,-0.0033,0.0817,-0.989,0.079,9.890,-0.0080,0.0015,0.0615
45231,455609652,9.996,-1.331,-0.211,-0.1663,-0.0049,0.0111,-1.185,0.026,9.845,-0.0114,0.0034,0.0765
45232,455619651,9.977,-1.396,-0.081,-0.1705,0.0002,-0.0409,-1.164,-0.019,9.845,-0.0173,0.0037,0.1114
45233,455629658,9.828,-1.489,-0.115,-0.2561,-0.0147,-0.0926,-0.994,0.069,9.898,-0.0178,0.0026,0.1255
